id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports
0,0.000933,udp,dns,CON,2,2,130,162,,31,29,557341.875,694533.75,0,0,0.001,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,9,1,1,1,0,0,0,0,3,0
0,0.608141,udp,-,CON,4,4,528,304,,31,29,5209.318359,2999.304443,0,0,60.009,165.33,84.849984,233.809812,0,0,0,0,0.0,0.0,0.0,132,76,0,0,14,0,16,1,1,2,0,0,0,0,15,0
0,1.368787,tcp,-,FIN,16,18,1540,1644,,31,29,8439.588867,9076.649414,4,4,91.228798,80.48582,7057.857807,162.226453,255,2620656566,3028420473,255,0.000673,0.000521,0.000152,96,91,0,0,13,0,16,10,1,5,0,0,0,0,15,0
0,1.762277,tcp,-,FIN,16,18,1540,1644,,31,29,6555.155762,7049.970215,4,4,117.461799,103.633117,7408.422071,221.205375,255,1958559985,545167720,255,0.000657,0.000509,0.000148,96,91,0,0,11,0,11,8,1,5,0,0,0,0,11,0
0,1.206517,tcp,-,FIN,38,40,2438,18508,,31,29,15741.17871,119656.8359,7,13,32.598353,30.923821,2014.092436,1960.936345,255,1895978360,2543416378,255,0.00061,0.000484,0.000126,64,463,0,0,6,0,9,1,1,1,0,0,0,0,9,0
0,2.26362,tcp,-,FIN,16,18,1540,1644,,31,29,5103.330078,5488.554199,4,4,150.884531,133.110875,9405.265079,281.864781,255,4103948063,2416518664,255,0.000866,0.00073,0.000136,96,91,0,0,11,0,11,8,1,5,0,0,0,0,11,0
0,2.146873,tcp,-,FIN,16,18,1540,1644,,31,29,5380.849121,5787.021484,4,4,143.103265,126.221352,9061.526501,266.999,255,1958562294,379553939,255,0.001295,0.001106,0.000189,96,91,0,0,11,0,11,8,1,5,0,0,0,0,11,0
0,0.668363,tcp,-,FIN,16,18,1540,1644,,31,29,17284.02148,18588.70117,4,4,44.531332,39.285707,3389.873168,78.090117,255,3160656573,3270698109,255,0.000948,0.000502,0.000446,96,91,0,0,14,0,11,12,1,4,0,0,0,0,11,0
0,0.020127,tcp,http,FIN,8,10,1052,824,,31,29,366075.4063,294927.2188,2,2,2.689286,2.182,182.212551,4.051052,255,3456460961,1329376466,255,0.000615,0.000482,0.000133,132,82,1,83,2,0,16,2,1,2,0,0,1,0,1,0
0,5.067167,tcp,-,FIN,16,18,1540,1644,,31,29,2279.774902,2451.863281,4,4,337.788596,298.004875,21520.39381,567.483625,255,708497675,2551626212,255,0.001971,0.001083,0.000888,96,91,0,0,18,0,16,17,1,5,0,0,0,0,15,0
0,5.16048,tcp,-,FIN,16,18,1540,1644,,31,29,2238.551514,2407.528076,4,4,343.995412,300.770344,21008.96934,578.322125,255,708499373,435779453,255,0.154098,0.047379,0.106719,96,91,0,0,18,0,16,17,1,5,0,0,0,0,15,0
0,5.226993,tcp,-,FIN,16,18,1540,1644,,31,29,2210.066162,2376.892334,4,4,348.444462,307.437719,21844.46541,611.683,255,2041015703,2660652929,255,0.000908,0.000551,0.000357,96,91,0,0,18,0,18,17,1,11,0,0,0,0,17,0
0,5.221051,tcp,-,FIN,30,42,2302,34406,,31,29,3410.807373,51463.96484,5,15,180.025205,127.291216,12571.0246,9666.362985,255,2923817650,344572197,255,0.003039,0.00211,0.000929,77,819,0,0,18,0,9,17,1,1,0,0,0,0,9,0
0,5.247152,tcp,-,FIN,16,18,1540,1644,,31,29,2201.575195,2367.760742,4,4,349.789075,307.59175,21209.99676,626.228687,255,2853886714,2662148727,255,0.019039,0.018091,0.000948,96,91,0,0,18,0,16,17,1,5,0,0,0,0,15,0
0,5.398155,tcp,-,FIN,16,18,1540,1644,,31,29,2139.990234,2301.5271,4,4,359.849075,317.471938,29023.93977,616.484625,255,2653045030,228514533,255,0.001264,0.00113,0.000134,96,91,0,0,13,0,10,10,1,6,0,0,0,0,9,0
0,5.849882,tcp,-,FIN,16,18,1540,1644,,31,29,1974.740601,2123.803467,4,4,389.967875,344.082531,30347.91171,653.267563,255,2653047751,254159667,255,0.001048,0.000475,0.000573,96,91,0,0,13,0,10,10,1,6,0,0,0,0,9,0
0,5.660509,tcp,-,FIN,30,42,2302,34406,,31,29,3146.006836,47468.52344,5,15,195.177032,138.048445,15990.29745,12240.36836,255,2588850514,119978460,255,0.000693,0.000516,0.000177,77,819,0,0,5,0,9,4,1,2,0,0,0,0,9,0
0,5.452637,tcp,-,FIN,30,42,2302,34406,,31,29,3265.942627,49278.17188,5,15,188.010726,130.254512,16256.60016,12397.44487,255,3381367842,174760031,255,0.113109,0.112201,0.000908,77,819,0,0,5,0,9,4,1,2,0,0,0,0,9,0
0,6.161645,tcp,-,FIN,16,18,1540,1644,,31,29,1874.823975,2016.344727,4,4,410.754388,362.388125,25227.22191,803.331125,255,3583818524,2238820580,255,0.001241,0.001038,0.000203,96,91,0,0,11,0,9,8,1,3,0,0,0,0,7,0
0,5.374066,tcp,-,FIN,16,18,1540,1644,,31,29,2149.582764,2311.84375,4,4,358.244054,311.162188,22446.21003,549.969938,255,3938079255,2371162534,255,0.085027,0.084308,0.000719,96,91,0,0,6,0,16,6,1,2,0,0,0,0,15,0
0,5.70414,tcp,-,FIN,30,42,2302,34406,,31,29,3121.942871,47105.43359,5,15,196.683138,139.096566,16231.7259,11779.18681,255,190949223,2371450452,255,0.001995,0.00118,0.000815,77,819,0,0,18,0,18,17,1,11,0,0,0,0,17,0
0,5.122664,tcp,-,FIN,16,18,1540,1644,,31,29,2255.07666,2425.300537,4,4,341.4812,297.381531,23578.33238,660.316375,255,2206402266,476573662,255,0.067932,0.067175,0.000757,96,91,0,0,14,0,9,12,1,4,0,0,0,0,9,0
0,5.624162,tcp,-,FIN,28,42,2198,34406,,31,29,3015.560303,47775.29297,5,15,208.288745,135.851881,19089.30261,13390.97598,255,961012576,436407649,255,0.056035,0.054234,0.001801,79,819,0,0,8,0,9,8,1,5,0,0,0,0,9,0
0,5.362077,tcp,-,FIN,16,18,1540,1644,,31,29,2154.388916,2317.012451,4,4,357.430808,315.353656,20896.82051,546.90425,255,190953130,2439855547,255,0.001977,0.001056,0.000921,96,91,0,0,18,0,18,17,1,11,0,0,0,0,17,0
0,5.216447,tcp,-,FIN,16,18,1540,1644,,31,29,2214.53418,2381.697754,4,4,347.742321,306.798406,22115.32385,548.401375,255,190951104,287932620,255,0.001,0.000871,0.000129,96,91,0,0,18,0,18,17,1,11,0,0,0,0,17,0
0,1.969298,udp,-,CON,4,4,568,312,,31,29,1730.565918,950.592529,0,0,537.676,479.011344,760.386562,677.419375,0,0,0,0,0.0,0.0,0.0,142,78,0,0,14,0,16,1,1,2,0,0,0,0,15,0
0,5.764732,tcp,-,FIN,16,18,1540,1644,,31,29,2003.909302,2155.174072,4,4,384.293946,339.03425,30264.61905,619.240312,255,503465996,2402565813,255,0.001432,0.001145,0.000287,96,91,0,0,13,0,10,10,1,6,0,0,0,0,9,0
0,5.197834,tcp,-,FIN,16,18,1540,1644,,31,29,2222.464111,2390.226318,4,4,346.481867,305.72625,22600.75308,793.908875,255,503462329,2400502960,255,0.001496,0.00048,0.001016,96,91,0,0,13,0,10,10,1,6,0,0,0,0,9,0
0,5.471142,tcp,-,FIN,30,42,2302,34406,,31,29,3254.896484,49111.50391,5,15,188.648862,133.429484,16152.19786,12728.86426,255,3561365786,2254430504,255,0.000924,0.000531,0.000393,77,819,0,0,5,0,16,4,1,2,0,0,0,0,15,0
0,5.279851,tcp,-,FIN,16,18,1540,1644,,31,29,2187.94043,2353.09668,4,4,351.968796,327.10025,20807.3185,633.07,255,1438429230,2405363731,255,0.046951,0.046245,0.000706,96,91,0,0,11,0,9,8,1,3,0,0,0,0,7,0
0,5.876448,tcp,-,FIN,30,42,2302,34406,,31,29,3030.401855,45724.21875,5,15,202.622593,141.664267,14717.83946,11840.79992,255,4196334602,2329747542,255,0.072018,0.068212,0.003806,77,819,0,0,6,0,10,6,1,1,0,0,0,0,9,0
0,6.019046,tcp,-,FIN,16,18,1540,1644,,31,29,1919.241089,2064.114502,4,4,401.224987,347.594,25629.41022,732.301438,255,3338077660,184369002,255,0.112889,0.109947,0.002942,96,91,0,0,5,0,18,5,1,5,0,0,0,0,17,0
0,4e-06,udp,-,INT,2,0,168,0,,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0
0,1.4e-05,udp,-,INT,2,0,168,0,,254,0,48000000.0,0.0,0,0,0.014,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,0,1,0
0,7.209533,tcp,-,FIN,30,42,2302,34406,,31,29,2470.062744,37269.54297,5,15,248.593554,174.560396,19281.02695,15173.5464,255,1438430336,2217558270,255,0.053499,0.052556,0.000943,77,819,0,0,11,0,2,2,1,2,0,0,0,0,7,0
0,6.487143,tcp,-,FIN,16,18,1540,1644,,31,29,1780.753052,1915.172852,4,4,432.453067,373.527,26135.38406,847.983625,255,3583820214,2328553266,255,0.141097,0.137183,0.003914,96,91,0,0,11,0,2,2,1,2,0,0,0,0,7,0
0,1.587468,tcp,-,FIN,40,40,2542,18508,,31,29,12492.84961,90942.30469,7,13,40.696052,40.689281,2507.497305,68.124266,255,1738429732,1024631051,255,0.000747,0.00058,0.000167,64,463,0,0,5,0,13,1,1,1,0,0,0,0,11,0
0,6.582697,tcp,-,FIN,30,42,2302,34406,,31,29,2705.27417,40818.52734,5,15,226.978761,158.790541,17616.43847,12259.88581,255,708496848,2553560615,255,0.072959,0.072284,0.000675,77,819,0,0,5,0,10,1,1,2,0,0,0,0,6,0
0,32.390953,tcp,ftp,FIN,52,54,2934,3742,,31,29,710.815735,907.16687,11,15,635.10998,611.139,114036.8042,3472.006,255,4008010357,4009160932,255,0.000716,0.000575,0.000141,56,69,0,0,1,0,5,1,1,1,0,0,0,0,1,0
0,21.854425,tcp,-,FIN,16,18,1272,2572,,31,29,436.707886,889.522339,4,4,1456.9375,1285.516,139581.6533,3941.74125,255,3865556676,3865872859,255,0.000827,0.000634,0.000193,80,143,0,0,13,0,12,2,1,6,0,0,0,0,12,0
0,24.766691,tcp,-,FIN,78,80,4550,72810,,31,29,1450.981079,23224.74219,7,33,321.640505,313.494318,65688.28765,65272.84006,255,4273041727,2123791555,255,0.000763,0.000635,0.000128,58,910,0,0,11,0,12,1,1,1,0,0,0,0,12,0
0,5.649319,tcp,-,FIN,16,18,1540,1644,,31,29,2044.848145,2199.203125,4,4,376.599987,327.477281,24844.34218,753.02875,255,2678079839,2910542760,255,0.082952,0.082196,0.000756,96,91,0,0,18,0,16,14,1,6,0,0,0,0,15,0
0,6.230642,tcp,-,FIN,16,18,1540,1644,,31,29,1854.062622,1994.016113,4,4,415.353808,366.477125,24364.52528,729.171062,255,3466402529,2851394698,255,0.000684,0.000524,0.00016,96,91,0,0,11,0,12,10,1,5,0,0,0,0,9,0
0,6.694861,tcp,-,FIN,16,18,1540,1644,,31,29,1725.502563,1855.751709,4,4,446.301279,393.755656,27234.05553,785.428875,255,4285563258,2510938179,255,0.001109,0.001011,9.8e-05,96,91,0,0,13,0,12,10,1,6,0,0,0,0,12,0
0,6.056083,tcp,-,FIN,16,18,1540,1644,,31,29,1907.50354,2051.490967,4,4,403.715592,336.939281,26695.48755,637.130312,255,2135978676,2734149477,255,0.328873,0.32811,0.000763,96,91,0,0,13,0,12,10,1,6,0,0,0,0,12,0
0,2.847943,tcp,-,FIN,16,18,1540,1644,,31,29,4056.260742,4362.446777,4,4,189.841671,167.491234,13903.53484,487.604594,255,3748141995,32191556,255,0.000737,0.000584,0.000153,96,91,0,0,13,0,16,10,1,5,0,0,0,0,15,0
0,2.203213,tcp,-,FIN,16,18,1540,1644,,31,29,5243.251465,5639.037109,4,4,146.859869,129.571531,9411.007764,290.610063,255,171079046,2804587809,255,0.000629,0.00049,0.000139,96,91,0,0,11,0,16,6,1,7,0,0,0,0,14,0
0,0.143324,tcp,http,FIN,8,10,1052,824,,31,29,51407.99609,41416.64844,2,2,20.427143,15.869111,1265.012655,31.806633,255,3876461751,1740988136,255,0.000635,0.000501,0.000134,132,82,1,83,1,0,5,1,1,1,0,0,1,0,3,0
0,32.666801,tcp,smtp,FIN,52,42,37358,3380,,31,29,8973.024414,808.159912,18,8,640.517819,796.737062,113683.6208,3911.6305,255,1918429677,1919521025,255,0.000738,0.000571,0.000167,718,80,0,0,1,0,5,1,1,2,0,0,0,0,1,0
0,26.628351,tcp,ssh,FIN,64,60,6032,8114,,31,29,1783.963257,2397.144287,14,17,422.672275,451.311942,80660.77305,83345.3869,255,3073042754,923780597,255,0.000778,0.000611,0.000167,94,135,0,0,1,0,13,1,1,1,0,0,0,0,1,0
0,25.338053,tcp,-,FIN,78,80,4550,72810,,31,29,1418.262085,22701.0332,7,33,329.060571,320.726979,65665.94705,64856.48107,255,4208845525,4213354646,255,0.000764,0.000601,0.000163,58,910,0,0,5,0,16,1,1,1,0,0,0,0,15,0
0,28.239065,tcp,-,FIN,66,66,3910,51808,,31,29,1090.970947,14454.86914,7,26,434.441817,434.437156,84718.49812,2644.7175,255,2228844835,83777241,255,0.000816,0.00063,0.000186,59,785,0,0,5,0,16,1,1,1,0,0,0,0,14,0
0,12.999174,tcp,smtp,FIN,52,42,37358,3380,,31,29,22549.125,2030.898193,18,8,254.877176,317.0395,28287.19915,906.366813,255,853527532,3000021657,255,0.000707,0.000546,0.000161,718,80,0,0,1,0,10,1,1,1,0,0,0,0,2,0
0,1.805926,tcp,-,FIN,40,42,2558,23162,,31,29,11052.50195,100163.5781,7,14,46.297052,44.033585,2795.357476,2727.818922,255,4058075614,3328411032,255,0.000699,0.000541,0.000158,64,551,0,0,5,0,12,1,1,1,0,0,0,0,9,0
0,1.140931,tcp,http,FIN,12,18,1580,10168,,31,29,10160.12305,67341.49219,3,5,103.682639,71.277187,9621.902719,7972.161716,255,3400655136,1252022049,255,0.000627,0.000489,0.000138,132,565,1,3924,1,0,16,1,1,1,0,0,1,0,1,0
0,1.100851,tcp,-,FIN,16,18,1540,1644,,31,29,10493.69922,11285.81348,4,4,73.3662,64.727941,4880.144878,147.230406,255,2200659792,3363186427,255,0.00063,0.000474,0.000156,96,91,0,0,18,0,13,14,1,7,0,0,0,0,11,0
0,0.754772,tcp,-,FIN,16,18,1540,1644,,31,29,15305.28418,16460.59961,4,4,50.2988,44.35959,3443.684245,79.594617,255,51075019,3507736327,255,0.000791,0.000658,0.000133,96,91,0,0,18,0,13,14,1,7,0,0,0,0,11,0
0,1.470886,tcp,-,FIN,16,18,1540,1644,,31,29,7853.77002,8446.609375,4,4,98.037203,86.491234,5369.194161,148.894094,255,3456465148,3543756975,255,0.00087,0.000499,0.000371,96,91,0,0,11,0,16,10,1,5,0,0,0,0,14,0
0,1.330916,tcp,-,FIN,16,18,1540,1644,,31,29,8679.736328,9334.923828,4,4,88.70627,78.161883,5610.498184,146.197344,255,3456463636,1352475613,255,0.002365,0.002162,0.000203,96,91,0,0,11,0,16,10,1,5,0,0,0,0,14,0
0,1.366386,tcp,-,FIN,16,18,1540,1644,,31,29,8454.418945,9092.598633,4,4,91.070002,80.336414,5444.126942,148.315141,255,1311077904,3507737610,255,0.000788,0.000658,0.00013,96,91,0,0,11,0,16,10,1,5,0,0,0,0,14,0
0,0.000938,udp,dns,CON,2,2,130,162,,31,29,554371.0,690831.5625,0,0,0.011,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,2,0,4,2,1,2,0,0,0,0,1,0
0,0.000906,udp,dns,CON,2,2,132,164,,31,29,582781.5,724061.8125,0,0,0.002,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,66,82,0,0,2,0,10,2,1,1,0,0,0,0,2,0
0,0.000894,udp,dns,CON,2,2,130,162,,31,29,581655.5,724832.1875,0,0,0.004,0.002,0.0,0.0,0,0,0,0,0.0,0.0,0.0,65,81,0,0,1,0,5,1,1,1,0,0,0,0,2,0
0,0.0093,udp,dns,CON,2,2,146,178,,31,29,62795.69922,76559.14063,0,0,0.011,0.003,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,10,1,1,1,0,0,0,0,2,0
0,1.925451,tcp,-,FIN,16,18,1540,1644,,31,29,5999.633301,6452.51416,4,4,128.341927,113.202414,8410.183627,226.967219,255,171075948,2931813095,255,0.00122,0.000999,0.000221,96,91,0,0,11,0,16,6,1,7,0,0,0,0,14,0
0,1.333813,tcp,-,FIN,38,40,2438,18508,,31,29,14238.87793,108237.0625,7,13,36.040404,34.188335,2315.387467,2250.947835,255,1946043462,1089407866,255,0.000596,0.000464,0.000132,64,463,0,0,5,0,5,1,1,2,0,0,0,0,3,0
0,2.607804,tcp,-,FIN,30,42,2302,34406,,31,29,6828.733887,103035.3516,5,15,89.91252,63.591902,6623.371789,6441.476243,255,4103947329,267259629,255,0.001152,0.000532,0.00062,77,819,0,0,13,0,12,10,1,6,0,0,0,0,12,0
0,2.753911,tcp,-,FIN,16,18,1540,1644,,31,29,4194.761719,4511.402344,4,4,183.548273,161.961766,13518.77442,481.511594,255,1598562674,2274282859,255,0.000673,0.00055,0.000123,96,91,0,0,13,0,16,10,1,5,0,0,0,0,15,0
0,5.226711,tcp,-,FIN,16,18,1540,1644,,31,29,2210.185303,2377.020752,4,4,348.425192,307.406469,23386.29305,723.830687,255,528499962,976815109,255,0.000995,0.000799,0.000196,96,91,0,0,18,0,16,14,1,6,0,0,0,0,15,0
0,5.354715,tcp,-,FIN,16,18,1540,1644,,31,29,2157.351074,2320.198242,4,4,356.959079,314.745344,25379.3389,753.274813,255,878561377,3325140889,255,0.004305,0.004037,0.000268,96,91,0,0,8,0,12,4,1,4,0,0,0,0,12,0
0,5.933089,tcp,-,FIN,16,18,1540,1644,,31,29,1947.046509,2094.018799,4,4,395.500679,341.645406,23598.19974,744.377375,255,2678078141,584585528,255,0.274925,0.125116,0.149809,96,91,0,0,18,0,16,14,1,6,0,0,0,0,15,0
0,6.320522,tcp,-,FIN,16,18,1540,1644,,31,29,1827.697144,1965.660522,4,4,421.340254,371.76375,24028.59108,649.001625,255,1321015225,638832988,255,0.000681,0.000529,0.000152,96,91,0,0,11,0,12,10,1,5,0,0,0,0,9,0
0,5.911901,tcp,-,FIN,16,18,1540,1644,,31,29,1954.024658,2101.523682,4,4,394.103342,346.339344,24465.02389,691.18675,255,3466400910,2750363212,255,0.025001,0.02413,0.000871,96,91,0,0,11,0,12,10,1,5,0,0,0,0,9,0
0,14.348018,tcp,-,FIN,122,126,7810,14540,,31,29,4318.924316,8042.922852,30,32,118.566681,114.779865,22528.90782,22119.15539,255,4006397515,4007454958,255,0.000669,0.00053,0.000139,64,115,0,0,4,0,16,1,1,1,0,0,0,0,15,0
0,17.490232,tcp,smtp,FIN,52,42,37230,3380,,31,29,16701.89258,1509.41394,18,8,342.938704,426.578062,52619.42318,1807.098875,255,4233881419,4239130321,255,0.000664,0.000527,0.000137,716,80,0,0,1,0,12,1,1,2,0,0,0,0,2,0
0,34.613087,tcp,-,FIN,28,30,4656,3080,,31,29,1037.757812,688.294556,7,7,1281.954139,1193.53575,170765.612,5088.017,255,418438787,421924012,255,0.000663,0.000542,0.000121,166,103,0,0,18,0,4,1,1,1,0,0,0,0,3,0
0,25.25601,tcp,-,FIN,16,18,1272,2572,,31,29,377.890259,769.717773,4,4,1683.707233,1485.603375,163317.0462,4628.0805,255,3853038021,1703825017,255,0.000903,0.000738,0.000165,80,143,0,0,11,0,5,2,1,1,0,0,0,0,4,0
0,4.024557,tcp,-,FIN,42,42,2662,23162,,31,29,5166.282715,44946.0625,7,14,98.152051,98.14793,7014.864863,199.068078,255,3530591864,4182488784,255,0.000655,0.000487,0.000168,63,551,0,0,5,0,5,1,1,2,0,0,0,0,3,0
0,0.096923,tcp,http,FIN,8,10,1052,824,,31,29,76019.10938,61244.49219,2,2,13.793429,10.707889,1001.967663,26.725297,255,4236466502,4260915267,255,0.001647,0.000548,0.001099,132,82,1,83,1,0,5,1,1,1,0,0,1,0,3,0
0,1.9672,tcp,-,FIN,30,42,2302,34406,,31,29,9052.459961,136588.0469,5,15,67.823208,47.966148,5750.31895,5283.222295,255,471076583,675968508,255,0.00073,0.00058,0.00015,77,819,0,0,18,0,10,14,1,2,0,0,0,0,6,0
0,2.044967,tcp,-,FIN,16,18,1540,1644,,31,29,5648.991211,6075.403809,4,4,136.307333,120.047297,8661.20386,272.950469,255,2316466283,2910456049,255,0.004363,0.004162,0.000201,96,91,0,0,11,0,16,6,1,7,0,0,0,0,14,0
0,2.484204,tcp,ftp-data,FIN,14,6,8928,320,,31,29,26699.90039,859.832764,4,1,191.092621,496.711187,18098.88641,778.70875,255,1883465780,796323550,255,0.000647,0.000512,0.000135,638,53,0,0,1,0,16,1,1,1,0,0,0,0,1,0
0,2.005078,tcp,-,FIN,16,18,1272,2572,,31,29,4759.914551,9695.382812,4,4,133.647596,117.917117,9507.411907,256.875875,255,1071072402,1071943052,255,0.00062,0.000486,0.000134,80,143,0,0,13,0,13,2,1,1,0,0,0,0,11,0
0,1.462483,tcp,ftp-data,FIN,8,12,424,8824,,31,29,2029.425293,44248.03516,1,4,208.878143,132.909097,15178.89699,12094.31469,255,3723110277,957027394,255,0.000669,0.000479,0.00019,53,735,0,0,2,0,16,1,1,2,0,0,0,0,1,0
0,1.834925,tcp,ftp-data,FIN,14,6,8928,320,,31,29,36147.52344,1164.0802,4,1,141.148082,366.841,11515.32985,462.690219,255,3058916810,805532544,255,0.000643,0.000478,0.000165,638,53,0,0,2,0,12,1,1,2,0,0,0,0,1,0
0,5.397937,tcp,-,FIN,16,18,1540,1644,,31,29,2140.076904,2301.620117,4,4,359.840004,317.494594,24842.1576,716.259812,255,3028142949,3332037444,255,0.000665,0.000527,0.000138,96,91,0,0,8,0,12,4,1,4,0,0,0,0,12,0
0,6.008003,tcp,-,FIN,16,18,1540,1644,,31,29,1922.768555,2067.908447,4,4,400.509788,348.705469,22817.07398,678.114687,255,3408014534,408172965,255,0.080857,0.080006,0.000851,96,91,0,0,4,0,12,2,1,2,0,0,0,0,9,0
0,1.692716,tcp,-,FIN,16,18,1540,1644,,31,29,6824.535156,7339.683594,4,4,112.826132,99.515062,9424.230542,278.058406,255,51078240,2992483934,255,0.001171,0.000959,0.000212,96,91,0,0,18,0,13,14,1,7,0,0,0,0,11,0
0,5.077192,tcp,-,FIN,78,80,4550,72810,,31,29,7077.928223,113290.9688,7,33,65.933101,64.261443,0.0,4821.098663,255,3443942819,3444200452,255,0.000673,0.000534,0.000139,58,910,0,0,18,0,5,1,1,2,0,0,0,0,4,0
0,10.790445,tcp,smtp,FIN,52,42,37230,3380,,31,29,27072.09766,2446.608887,18,8,211.569817,263.168344,20897.62567,658.877375,255,2175624929,2176697518,255,0.000699,0.000536,0.000163,716,80,0,0,2,0,12,2,1,2,0,0,0,0,2,0
0,1.441853,tcp,-,FIN,16,18,1540,1644,,31,29,8011.912109,8616.689453,4,4,96.101732,84.782352,5839.407286,159.107266,255,1311079435,3586916683,255,0.000681,0.000552,0.000129,96,91,0,0,11,0,16,10,1,5,0,0,0,0,14,0
0,1.075204,tcp,ftp-data,FIN,14,6,8928,320,,31,29,61688.75781,1986.599731,4,1,82.707999,214.918203,7946.883784,344.404625,255,3356334939,3725849506,255,0.0006,0.000474,0.000126,638,53,0,0,1,0,13,1,1,1,0,0,0,0,1,0
0,26.41733,tcp,-,FIN,28,30,4256,3080,,31,29,1242.820557,901.832275,7,7,978.407486,910.924437,120904.3846,3646.24775,255,3253043989,3252028998,255,0.000652,0.000508,0.000144,152,103,0,0,5,0,16,1,1,2,0,0,0,0,15,0
0,26.241413,tcp,-,FIN,26,26,4152,2872,,31,29,1217.3125,842.027832,7,7,1049.6036,1049.635625,122309.3934,3724.32225,255,1403462588,3556362871,255,0.000656,0.000515,0.000141,160,110,0,0,11,0,5,1,1,1,0,0,0,0,1,0
0,30.727074,tcp,-,FIN,80,80,4654,72810,,31,29,1196.599487,18719.64844,7,33,388.946087,388.941813,85876.40661,2705.597,255,2756328375,611282877,255,0.000854,0.000664,0.00019,58,910,0,0,18,0,13,1,1,7,0,0,0,0,11,0
0,1.73042,tcp,-,FIN,38,40,2438,18508,,31,29,10975.37012,83429.45313,7,13,46.759244,44.357076,3911.964243,3808.912652,255,3555623922,1235435523,255,0.000592,0.00049,0.000102,64,463,0,0,11,0,4,1,1,1,0,0,0,0,3,0
0,3.397407,tcp,-,FIN,30,42,2302,34406,,31,29,5241.644531,79088.54688,5,15,117.140518,82.848293,10682.07377,11291.04449,255,1598560483,4213757270,255,0.000824,0.000622,0.000202,77,819,0,0,13,0,16,10,1,5,0,0,0,0,15,0
0,3.163078,tcp,-,FIN,80,80,4654,72810,,31,29,11624.12012,181848.1875,7,33,40.034267,40.032203,2430.486937,65.601984,255,2018555432,4168425573,255,0.000659,0.000526,0.000133,58,910,0,0,8,0,16,1,1,1,0,0,0,0,15,0
0,6.646745,tcp,-,FIN,16,18,1540,1644,,31,29,1737.99353,1869.185547,4,4,443.094263,390.91275,26661.6423,736.543,255,4285561462,2382252396,255,0.001948,0.001227,0.000721,96,91,0,0,13,0,12,10,1,6,0,0,0,0,12,0
0,30.41997,tcp,-,FIN,64,68,3806,51912,,31,29,985.405334,13451.42676,7,26,482.85149,454.018031,95734.99268,94141.23404,255,670943816,2820917162,255,0.000911,0.000741,0.00017,59,763,0,0,2,0,16,1,1,1,0,0,0,0,14,0
0,30.36681,tcp,smtp,FIN,52,42,37358,3380,,31,29,9652.643555,869.370239,18,8,595.419814,740.640688,104320.3205,3562.12975,255,1150946516,3297399245,255,0.000686,0.000534,0.000152,718,80,0,0,2,0,10,2,1,2,0,0,0,0,2,0
0,2.460038,tcp,-,FIN,16,18,1540,1644,,31,29,4695.862305,5050.328613,4,4,163.982206,144.469703,10361.16171,308.354094,255,171077537,2629067744,255,0.004247,0.004044,0.000203,96,91,0,0,11,0,16,6,1,7,0,0,0,0,14,0
0,2.388027,tcp,-,FIN,38,40,2438,18508,,31,29,7953.009277,60454.92969,7,13,64.53054,61.217897,4452.600839,4330.720094,255,2323815394,2447547109,255,0.000659,0.000527,0.000132,64,463,0,0,8,0,13,1,1,2,0,0,0,0,11,0
0,3.002,tcp,-,FIN,40,40,2542,18508,,31,29,6606.262207,48090.60547,7,13,76.965335,76.960023,4330.274981,113.36343,255,2700525265,2343755649,255,0.000687,0.00055,0.000137,64,463,0,0,8,0,5,1,1,1,0,0,0,0,3,0
0,2.101525,tcp,-,FIN,28,42,2198,34406,,31,29,8070.32959,127857.625,5,15,77.821925,51.244733,7985.109214,7179.423279,255,51075867,673801297,255,0.000644,0.000487,0.000157,79,819,0,0,18,0,13,14,1,7,0,0,0,0,11,0
0,2.237183,tcp,-,FIN,16,18,1540,1644,,31,29,5163.63623,5553.412109,4,4,149.123337,131.562297,9206.675473,266.743344,255,2316464765,2777640928,255,0.000778,0.00062,0.000158,96,91,0,0,11,0,16,6,1,7,0,0,0,0,14,0
0,1.439964,tcp,-,FIN,38,42,2438,18612,,31,29,13189.21777,100941.4063,7,13,38.908056,35.108854,2403.522436,2281.68929,255,2163107436,1063600509,255,0.00063,0.000494,0.000136,64,443,0,0,13,0,5,1,1,1,0,0,0,0,4,0
